time,open,high,low,close,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Qualified Strategy,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1738584000,1.02523,1.02543,1.02514,1.02538,1.0243366726901955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0243875812484056,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,58.4866832378407,NaN,NaN,NaN,NaN,NaN
1738584900,1.0254,1.02752,1.02533,1.02716,1.0245724621469825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.024664699721973,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,67.09184944836275,NaN,NaN,NaN,67.09184944836275,NaN
1738585800,1.02714,1.02783,1.0266,1.02686,1.0248400561109456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0249065846110978,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,64.6591537778522,NaN,NaN,NaN,NaN,NaN
1738586700,1.02684,1.02691,1.02535,1.02578,1.0249982050723296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0250384515574853,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,56.690008812146296,NaN,NaN,NaN,NaN,NaN
1738587600,1.02576,1.02878,1.02576,1.02778,1.025274015314385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0253405079848434,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,65.23505130825856,NaN,NaN,NaN,NaN,NaN
1738588500,1.02778,1.02812,1.02693,1.02704,1.0255283138990108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0255604494882773,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,60.48031350903399,NaN,NaN,NaN,NaN,NaN
1738589400,1.02704,1.02709,1.02594,1.0262,1.0256792727025827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0256875511784775,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,55.53237742641205,NaN,NaN,NaN,NaN,NaN
1738590300,1.02619,1.02656,1.02602,1.02639,1.0258047253798224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0258143800435684,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,56.401224489458315,49.50396222946504,NaN,NaN,NaN,NaN
1738591200,1.0264,1.02642,1.02521,1.02615,1.0258771431842222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0259035685973017,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,54.940938807875156,49.700543078649645,NaN,NaN,NaN,NaN
1738592100,1.02616,1.02662,1.02556,1.02606,1.0259474971252562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0259686975881286,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,54.37242120292812,49.97727750775585,NaN,NaN,NaN,NaN
1738593000,1.02608,1.0264,1.02532,1.02592,1.0259843478479087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0260067324683808,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,53.44594805542285,50.31289145852641,NaN,NaN,NaN,NaN
1738593900,1.02592,1.026,1.0247,1.02514,1.0259544223569597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0259609420770395,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,48.48864507427804,50.515457151735035,48.48864507427804,NaN,NaN,NaN
1738594800,1.02493,1.02598,1.0243,1.0255,1.0259102942596394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0259354979313908,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,50.75878196554598,50.79917480854071,NaN,NaN,NaN,NaN
1738595700,1.0255,1.03214,1.0254,1.03022,1.0262222147569489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.026333708909502,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,69.64656807403554,51.49645185515348,NaN,NaN,NaN,NaN
1738596600,1.03024,1.0336,1.02978,1.03278,1.0267826729335734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0269580513221777,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,75.2023526577367,52.37268770229487,NaN,NaN,75.2023526577367,NaN
1738597500,1.03276,1.03282,1.03084,1.03164,1.0273047820170431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0274640247327411,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,69.13389672765297,53.062272594014715,NaN,NaN,NaN,NaN
