time,open,high,low,close,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Qualified Strategy,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1654549200,1.2529,1.25326,1.25132,1.25164,1.2534031985321785,NaN,NaN,NaN,NaN,NaN,NaN,1.2895280001639549,1.2748469396720745,1.2601658791801944,1.253390005107019,1.2466141310338437,1.2319330705419635,1.2172520100500832,0,0,0,0,NaN,NaN,0,44.676981577248426,52.24268074238498,NaN,NaN,NaN,NaN
1654563600,1.25164,1.25228,1.24887,1.24917,1.2530621446460801,NaN,NaN,NaN,NaN,NaN,NaN,1.2889888569472814,1.2743526017211861,1.2597163464950907,1.2529611517753545,1.2462059570556183,1.2315697018295229,1.2169334466034276,0,0,0,0,NaN,NaN,0,40.95266463179812,51.81389903512256,NaN,NaN,NaN,NaN
1654578000,1.24917,1.25345,1.24303,1.24943,1.2526007574688376,NaN,NaN,NaN,NaN,NaN,NaN,1.2885717816627311,1.2739475111484104,1.2593232406340895,1.2525735773197875,1.2458239140054854,1.2311996434911645,1.2165753729768438,0,0,0,0,NaN,NaN,0,41.50542825244267,51.34576531320713,NaN,NaN,NaN,NaN
1654592400,1.24943,1.25194,1.24862,1.2487,1.2522589639383694,NaN,NaN,NaN,NaN,NaN,NaN,1.2880988382109197,1.2734893122138593,1.2588797862167989,1.2521369280643093,1.2453940699118198,1.2307845439147593,1.2161750179176989,0,0,0,0,NaN,NaN,0,40.362928760065316,50.99237004333774,40.362928760065316,NaN,NaN,NaN
1654606800,1.2487,1.25996,1.2482,1.25932,1.2524946209625216,NaN,NaN,NaN,NaN,NaN,NaN,1.2887148096921024,1.274081435735778,1.2594480617794532,1.2526941968765342,1.245940331973615,1.2313069580172904,1.216673584060966,0,0,0,0,NaN,NaN,0,58.3324186436968,51.01455721807253,NaN,NaN,58.3324186436968,NaN
1654621200,1.25932,1.25996,1.25724,1.2591,1.2530170384700647,NaN,NaN,NaN,NaN,NaN,NaN,1.2893110801359509,1.274661077053998,1.260011073972045,1.2532495340880667,1.2464879942040885,1.2318379911221355,1.2171879880401826,0,0,0,0,NaN,NaN,0,57.94292292513477,51.02971818841376,NaN,NaN,NaN,NaN
1654635600,1.2591,1.25977,1.25743,1.2575,1.2535011464027233,NaN,NaN,NaN,NaN,NaN,NaN,1.289742281288127,1.2750854050445022,1.2604285288008774,1.2536638166884353,1.2468991045759932,1.2322422283323684,1.2175853520887436,0,0,0,0,NaN,NaN,0,55.06329179276955,50.9544432097006,NaN,NaN,NaN,NaN
1654650000,1.2575,1.25874,1.25568,1.25573,1.2538555713636181,NaN,NaN,NaN,NaN,NaN,NaN,1.290005194711096,1.2753486191644674,1.260692043617839,1.2539274702886258,1.2471628969594126,1.2325063214127843,1.2178497458661557,0,0,0,0,NaN,NaN,0,51.98538347134261,50.72657835146683,NaN,NaN,NaN,NaN
1654664400,1.25573,1.25842,1.25187,1.2522,1.2539687378100397,NaN,NaN,NaN,NaN,NaN,NaN,1.2899569253213976,1.2752899887217386,1.2606230521220798,1.253853696768391,1.2470843414147024,1.2324174048150436,1.2177504682153846,0,0,0,0,NaN,NaN,0,46.41324884516116,50.35340714432904,NaN,NaN,NaN,NaN
1654678800,1.2522,1.25597,1.25135,1.25367,1.2540206494999615,NaN,NaN,NaN,NaN,NaN,NaN,1.2900295159588602,1.2753515149215167,1.2606735138841734,1.253899051866938,1.2471245898497025,1.2324465888123592,1.2177685877750157,0,0,0,0,NaN,NaN,0,48.87098407875082,49.958601081353834,NaN,NaN,NaN,NaN
1654693200,1.25367,1.25646,1.25314,1.25475,1.2541584656710636,NaN,NaN,NaN,NaN,NaN,NaN,1.2901718707316643,1.2754889176386404,1.2608059645456162,1.2540292169642204,1.2472524693828246,1.2325695162898005,1.2178865631967766,0,0,0,0,NaN,NaN,0,50.661406615662564,49.7502311149663,NaN,NaN,NaN,NaN
1654707600,1.25475,1.25485,1.25348,1.25362,1.2542022147913294,NaN,NaN,NaN,NaN,NaN,NaN,1.2901508993945223,1.2754792908965702,1.2608076823986183,1.254036170784179,1.2472646591697396,1.2325930506717877,1.2179214421738356,0,0,0,0,NaN,NaN,0,48.738323479956016,49.48582511856061,NaN,NaN,NaN,NaN
1654722000,1.25362,1.25464,1.25286,1.25346,1.254196123354885,NaN,NaN,NaN,NaN,NaN,NaN,1.2900678856269812,1.275421291050019,1.2607746964730568,1.2540147297452282,1.2472547630173996,1.2326081684404375,1.2179615738634753,0,0,0,0,NaN,NaN,0,48.457837558223666,49.28995855758058,NaN,NaN,NaN,NaN
1654736400,1.25346,1.25486,1.25201,1.2529,1.2541403541488048,NaN,NaN,NaN,NaN,NaN,NaN,1.2899014403045264,1.275287876857928,1.2606743134113296,1.253929591820592,1.2471848702298542,1.2325713067832558,1.2179577433366575,0,0,0,0,NaN,NaN,0,47.42902233450382,49.00523507029633,NaN,NaN,NaN,NaN
1654750800,1.2529,1.25329,1.24922,1.25259,1.2539313158576475,NaN,NaN,NaN,NaN,NaN,NaN,1.2896982555367233,1.2751188438464964,1.2605394321562695,1.2538104729146264,1.2470815136729834,1.2325021019827564,1.2179226902925295,0,0,0,0,NaN,NaN,0,46.83621510093591,48.7234863392237,NaN,NaN,NaN,NaN
1654765200,1.25259,1.25488,1.25132,1.25318,1.2538468053507523,NaN,NaN,NaN,NaN,NaN,NaN,1.2895381874369929,1.2749960045820972,1.2604538217272012,1.2537420450249415,1.2470302683226817,1.2324880854677858,1.21794590261289,0,0,0,0,NaN,NaN,0,48.16414333038127,48.41711067114822,NaN,NaN,NaN,NaN
1654779600,1.25318,1.25588,1.25072,1.2515,1.2537231140152822,NaN,NaN,NaN,NaN,NaN,NaN,1.28923910140634,1.274728729940462,1.2602183584745839,1.253521263951871,1.246824169429158,1.2323137979632799,1.2178034264974018,0,0,0,0,NaN,NaN,0,44.7374745417021,48.11987793224493,NaN,NaN,NaN,NaN
1654794000,1.2515,1.25229,1.24872,1.24955,1.2533724414605063,NaN,NaN,NaN,NaN,NaN,NaN,1.288759317807732,1.2742828786893323,1.2598064395709327,1.2531250061316714,1.2464435726924101,1.2319671335740106,1.217490694455611,0,0,0,0,NaN,NaN,0,41.08380734703874,47.74274070052869,NaN,NaN,NaN,NaN
1654808400,1.24955,1.2509,1.24826,1.24997,1.2529882913397505,NaN,NaN,NaN,NaN,NaN,NaN,1.2883151059039044,1.273879099759998,1.2594430936160919,1.2527803215496736,1.2461175494832553,1.231681543339349,1.2172455371954427,0,0,0,0,NaN,NaN,0,42.17912860468897,47.31843110086359,NaN,NaN,NaN,NaN
1654822800,1.24997,1.25016,1.24794,1.24963,1.2525755590515637,NaN,NaN,NaN,NaN,NaN,NaN,1.287835341018321,1.273447973067673,1.2590606051170254,1.2524202814474956,1.2457799577779658,1.2313925898273181,1.2170052218766703,0,0,0,0,NaN,NaN,0,41.50640560115977,46.87888249702114,NaN,NaN,NaN,NaN
