time,open,high,low,close,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Qualified Strategy,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1546524000,1.1366,1.14114,1.13618,1.13992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
1546538400,1.13992,1.14066,1.13836,1.13948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
1546552800,1.13948,1.14116,1.13884,1.14039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
1546567200,1.14039,1.14074,1.13882,1.13902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
1546581600,1.13902,1.14193,1.13831,1.14036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,41.60958904109608,NaN,NaN,NaN,NaN,NaN
1546596000,1.14036,1.14157,1.13634,1.13718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,37.24181835329647,NaN,37.24181835329647,NaN,NaN,NaN
1546610400,1.13718,1.14182,1.13454,1.14053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,43.92025490424897,NaN,NaN,NaN,NaN,NaN
1546624800,1.14053,1.1411,1.13941,1.13944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,42.34142165959329,NaN,NaN,NaN,NaN,NaN
1546812000,1.13944,1.14234,1.13944,1.1421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,47.31844647315072,NaN,NaN,NaN,NaN,NaN
1546826400,1.1421,1.14304,1.1416,1.14238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,47.8289474212547,NaN,NaN,NaN,NaN,NaN
1546840800,1.14238,1.14482,1.14099,1.14414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,51.04049470362094,NaN,NaN,NaN,NaN,NaN
1546855200,1.14414,1.14594,1.14332,1.1458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,53.92161925950972,NaN,NaN,NaN,NaN,NaN
1546869600,1.1458,1.1473,1.14538,1.14688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,55.746251834354254,NaN,NaN,NaN,NaN,NaN
1546884000,1.14688,1.1483,1.14675,1.14745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,56.72033906084746,NaN,NaN,NaN,56.72033906084746,NaN
1546898400,1.14745,1.1485,1.14469,1.14487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,51.22425950062798,NaN,NaN,NaN,NaN,NaN
1546912800,1.14487,1.14538,1.14324,1.14436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,50.18897976436728,NaN,NaN,NaN,NaN,NaN
1546927200,1.14436,1.14616,1.14332,1.14524,1.1430540389082295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1431879247178283,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,51.99196885741865,NaN,NaN,NaN,NaN,NaN
1546941600,1.14524,1.14694,1.14227,1.14274,1.143287506331986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1432921676452241,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,46.80835049783232,NaN,46.80835049783232,NaN,NaN,NaN
1546956000,1.14274,1.14554,1.14244,1.14541,1.1435217916253444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1435966022328141,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,52.280393994963376,NaN,NaN,NaN,NaN,NaN
1546970400,1.14541,1.1459,1.14362,1.14418,1.143729318196799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.143758671979734,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,49.74172845201502,NaN,NaN,NaN,NaN,NaN
1546984800,1.14418,1.14664,1.1436,1.14574,1.1439781564796117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1440367977782886,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,52.86772983133894,NaN,NaN,NaN,NaN,NaN
1546999200,1.14574,1.14644,1.14482,1.14604,1.1442395946718824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1443148048798293,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,53.46713808716598,NaN,NaN,NaN,NaN,NaN
1547013600,1.14604,1.14784,1.14544,1.14608,1.1445332919366313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.144565081935461,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,53.55195748752345,NaN,NaN,NaN,NaN,NaN
1547028000,1.14608,1.14646,1.14388,1.14626,1.1447143869863905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.144803700757883,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,53.95866346320618,NaN,NaN,NaN,NaN,NaN
1547042400,1.14626,1.15404,1.14618,1.15325,1.145378789407335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1456527411406945,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,66.2993801146494,NaN,NaN,NaN,NaN,NaN
1547056800,1.15325,1.15592,1.15285,1.15428,1.1463060515318184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1465656914896727,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,67.6743234915833,NaN,NaN,NaN,NaN,NaN
1547071200,1.15428,1.15606,1.15398,1.15538,1.1472727584800633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.147543570411065,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,69.12316170238317,NaN,NaN,NaN,NaN,NaN
1547085600,1.15538,1.15703,1.15486,1.15602,1.1482676606342246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1485292360582704,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,69.96659135639156,NaN,NaN,NaN,69.96659135639156,NaN
1547100000,1.15602,1.15616,1.15194,1.15242,1.1489847933650363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1491321252421915,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,60.03286243468361,NaN,NaN,NaN,NaN,NaN
1547114400,1.15242,1.15456,1.1518,1.15202,1.1495765579808421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1496364106282746,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,59.03001094087387,NaN,NaN,NaN,NaN,NaN
1547128800,1.15202,1.15304,1.1497,1.15064,1.1499549346517335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1499549139551424,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,55.58037828080697,NaN,NaN,NaN,NaN,NaN
1547143200,1.15064,1.15138,1.14848,1.15001,1.1501643386950156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1501545624267953,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,54.02811303694143,NaN,NaN,NaN,NaN,NaN
1547157600,1.15001,1.15231,1.14959,1.15176,1.150434627257824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1504637158848774,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,57.572748033769976,NaN,NaN,NaN,NaN,NaN
1547172000,1.15176,1.15308,1.15133,1.15251,1.1507521115252912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.150787932488179,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,59.03070783418469,NaN,NaN,NaN,NaN,NaN
1547186400,1.15251,1.15324,1.15165,1.15196,1.1510204341473642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.151019837937994,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,57.4710270756287,NaN,NaN,NaN,NaN,NaN
1547200800,1.15196,1.15404,1.15154,1.15268,1.151289321463264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1512750085842571,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,58.99829126946007,NaN,NaN,NaN,NaN,NaN
1547215200,1.15268,1.15274,1.14578,1.14822,1.1511710272363198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1510894946493573,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,47.59611339858571,NaN,NaN,NaN,NaN,NaN
1547229600,1.14822,1.14842,1.14579,1.14677,1.1508477269791682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.150742981608062,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,44.57961877799355,NaN,NaN,NaN,NaN,NaN
1547416800,1.14677,1.14777,1.14588,1.14764,1.150513644921953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1504583249549598,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,46.759867911860724,NaN,NaN,NaN,NaN,NaN
1547431200,1.14764,1.14812,1.1466,1.14787,1.1502103841893654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1501884970730702,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,47.34956884167829,NaN,NaN,NaN,NaN,NaN
1547445600,1.14787,1.14824,1.14541,1.14624,1.149826559376417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.149772911753548,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,43.65886198871595,NaN,NaN,NaN,NaN,NaN
1547460000,1.14624,1.14738,1.14506,1.14596,1.1494102064049034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1493463353193734,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,43.038273840474524,NaN,NaN,NaN,NaN,NaN
1547474400,1.14596,1.14804,1.14533,1.14766,1.1490937240962507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.149093473305964,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,47.88215101923566,NaN,NaN,NaN,NaN,NaN
1547488800,1.14766,1.14775,1.14634,1.14692,1.148798775968944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1487949411267393,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,46.04656516423257,NaN,NaN,NaN,NaN,NaN
1547503200,1.14692,1.14895,1.14648,1.14846,1.1486188056311988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1486657166914953,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,50.3152839644256,NaN,NaN,NaN,50.3152839644256,NaN
1547517600,1.14846,1.14892,1.1476,1.1483,1.1484935989396887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1485443269038846,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,49.87377992823067,NaN,NaN,NaN,NaN,NaN
1547532000,1.1483,1.14832,1.14236,1.14334,1.1480661443720936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1479972288977045,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,38.57388291669277,NaN,NaN,NaN,NaN,NaN
1547546400,1.14334,1.14442,1.14122,1.1439,1.1475279706181272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.14752509512137,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,40.220695189100155,NaN,NaN,NaN,NaN,NaN
1547560800,1.1439,1.14552,1.1383,1.139,1.1468146765784086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.146635698874228,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,32.1090160264899,NaN,32.1090160264899,NaN,NaN,NaN
1547575200,1.139,1.14179,1.1382,1.14124,1.1460869195855612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1459862989602407,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,38.240962211606984,NaN,NaN,NaN,NaN,NaN
1547589600,1.14124,1.14147,1.13968,1.13982,1.1453932799013293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1452497893422044,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,36.019933620642696,NaN,NaN,NaN,NaN,NaN
1547604000,1.13982,1.14152,1.13964,1.1412,1.1447808523433198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.144678074939693,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,39.68614778309269,NaN,NaN,NaN,NaN,NaN
1547618400,1.1412,1.14252,1.13913,1.14108,1.1442269433460068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1441472563856045,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,39.47432401515882,NaN,NaN,NaN,NaN,NaN
1547632800,1.14108,1.14118,1.13776,1.139,1.1435801893394908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1434796524518391,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,35.89773106873889,49.918014517714894,NaN,NaN,NaN,NaN
1547647200,1.139,1.14104,1.139,1.13998,1.1430507022972747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1429561343326697,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,38.715174419653785,49.86012622528605,NaN,NaN,NaN,NaN
1547661600,1.13998,1.141,1.13899,1.1391,1.1425517637293157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1424129551420885,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,37.13673893647634,49.85802463694965,NaN,NaN,NaN,NaN
1547676000,1.1391,1.14008,1.1391,1.1394,1.1420922514535263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1419518985393506,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,38.06381071831638,49.740895753231,NaN,NaN,NaN,NaN
1547690400,1.1394,1.13963,1.1379,1.13876,1.1416174247336608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1414870506681742,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,36.81642303940449,49.63039578082722,NaN,NaN,NaN,NaN
1547704800,1.13876,1.14016,1.13714,1.13942,1.1412070487840833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1411336580102118,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,39.03521644327551,49.46473118022971,NaN,NaN,NaN,NaN
1547719200,1.13942,1.14059,1.13828,1.13978,1.1409013328240667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1408585729819565,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,40.26737752781313,49.313499782360886,NaN,NaN,NaN,NaN
1547733600,1.13978,1.14005,1.13702,1.13862,1.1405490553811959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1405209571850126,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,37.62835069021189,49.0452569020927,NaN,NaN,NaN,NaN
1547748000,1.13862,1.14002,1.13804,1.13885,1.140275493164648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1402454978548724,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,38.48913985289235,48.736607313960356,NaN,NaN,NaN,NaN
1547762400,1.13885,1.14,1.13861,1.13955,1.140077604182177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.140069920692197,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,41.15110732898788,48.444704423853025,NaN,NaN,NaN,NaN
1547776800,1.13955,1.13975,1.13868,1.1389,1.1398935903996317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1398736577584268,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,39.44410900318153,48.09917982269971,NaN,NaN,NaN,NaN
1547791200,1.1389,1.14012,1.1388,1.1398,1.139783366245496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1397890349997706,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,42.97152869772635,47.934125206641674,NaN,NaN,NaN,NaN
1547805600,1.1398,1.14104,1.13964,1.1398,1.1397512428013925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1397269329645028,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,42.97152869772635,47.78977618530885,NaN,NaN,42.97152869772635,NaN
1547820000,1.1398,1.14006,1.1353,1.13582,1.1394563407131606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.139321355554122,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,33.086788108593325,47.41167257033235,33.086788108593325,33.086788108593325,NaN,NaN
1547834400,1.13582,1.1372,1.13582,1.13628,1.1391236472341189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1389784366350768,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,34.9492868068328,47.17449129651236,NaN,NaN,NaN,NaN
1548021600,1.13628,1.13776,1.13611,1.13758,1.1388755196004376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.138774324408328,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,40.029608238043906,46.92947558137397,NaN,NaN,NaN,NaN
1548036000,1.13758,1.13806,1.1373,1.13782,1.1386981039261064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1386103919150041,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,40.94654006871471,46.753571813707964,NaN,NaN,NaN,NaN
1548050400,1.13782,1.1391,1.13662,1.13716,1.138530855376984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1384073933051322,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,39.17275241309751,46.47967226534314,NaN,NaN,NaN,NaN
1548064800,1.13716,1.13802,1.13568,1.1361,1.1382873916503848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1381251895542954,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,36.442287144189905,46.13917524648362,NaN,NaN,NaN,NaN
1548079200,1.1361,1.13714,1.13576,1.13685,1.1380608097699407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1379317438307248,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,39.64771753332672,45.86109044739968,NaN,NaN,NaN,NaN
1548093600,1.13685,1.13719,1.13632,1.13663,1.1378698067276016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1377447640136795,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,39.025964609087886,45.562436470317316,NaN,NaN,NaN,NaN
1548108000,1.13663,1.13728,1.13652,1.13697,1.1377181333538509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1376067292630037,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,40.5769075302729,45.04798701862978,NaN,NaN,NaN,NaN
1548122400,1.13697,1.13712,1.13556,1.13576,1.1375160492198502,NaN,NaN,NaN,NaN,NaN,NaN,1.159286440391844,1.1503880432708748,1.1414896461499056,1.137382693632535,1.1332757411151646,1.1243773439941953,1.1154789468732262,0,0,0,0,NaN,NaN,0,36.97259874374474,44.433952523673014,NaN,NaN,NaN,NaN
1548136800,1.13576,1.1365,1.13464,1.13602,1.1372926066272653,NaN,NaN,NaN,NaN,NaN,NaN,1.1589599733305767,1.1501184672531848,1.141276961175793,1.1371962660631505,1.133115570950508,1.1242740648731162,1.1154325587957243,0,0,0,0,NaN,NaN,0,38.242028657005235,43.81632986276546,NaN,NaN,NaN,NaN
1548151200,1.13602,1.1367,1.13449,1.1346,1.1370448961261306,NaN,NaN,NaN,NaN,NaN,NaN,1.1585302524347365,1.1497428774165401,1.1409555023983435,1.1368997908514835,1.1328440793046235,1.124056704286427,1.1152693292682305,0,0,0,0,NaN,NaN,0,34.19162131228305,43.10083046188329,34.19162131228305,34.19162131228305,NaN,NaN
1548165600,1.1346,1.13716,1.13358,1.1369,1.1368708996599222,NaN,NaN,NaN,NaN,NaN,NaN,1.158350340606224,1.1496074360557063,1.1408645315051886,1.136829344789565,1.1327941580739413,1.1240512535234237,1.1153083489729059,0,0,0,0,NaN,NaN,0,44.45373488894322,42.78924791096848,NaN,NaN,NaN,NaN
1548180000,1.1369,1.13736,1.13524,1.13608,1.136746883761328,NaN,NaN,NaN,NaN,NaN,NaN,1.1581196434791927,1.1494189480832258,1.1407182526872588,1.1367025471198895,1.1326868415525202,1.1239861461565532,1.1152854507605863,0,0,0,0,NaN,NaN,0,41.942536541118194,42.44749842297337,NaN,NaN,NaN,NaN
1548194400,1.13608,1.13674,1.13598,1.13653,1.136659986777924,NaN,NaN,NaN,NaN,NaN,NaN,1.157938097992086,1.1492841205572892,1.1406301431224926,1.136635999691048,1.1326418562596035,1.1239878788248068,1.11533390139001,0,0,0,0,NaN,NaN,0,43.818186786031795,42.21225459307786,NaN,NaN,NaN,NaN
1548208800,1.13653,1.13687,1.13626,1.1368,1.136608864829387,NaN,NaN,NaN,NaN,NaN,NaN,1.1577819835503163,1.1491798170747933,1.1405776505992702,1.1366074199182596,1.132637189237249,1.124035022761726,1.115432856286203,0,0,0,0,NaN,NaN,0,44.96700906929495,42.03103251372493,NaN,NaN,NaN,NaN
1548223200,1.1368,1.13726,1.13532,1.13562,1.13651986195505,NaN,NaN,NaN,NaN,NaN,NaN,1.1575360861939994,1.1489841307147723,1.1404321752355455,1.1364851188605178,1.1325380624854902,1.1239861070062633,1.1154341515270363,0,0,0,0,NaN,NaN,0,41.01927403593551,41.69996303376824,NaN,NaN,NaN,NaN
1548237600,1.13562,1.13702,1.13507,1.13549,1.136424703308944,NaN,NaN,NaN,NaN,NaN,NaN,1.157293333252321,1.1487898288303549,1.140286324408389,1.1363616300597892,1.1324369357111894,1.1239334312892235,1.1154299268672574,0,0,0,0,NaN,NaN,0,40.596422621948314,41.331277329523516,NaN,NaN,NaN,NaN
1548252000,1.13549,1.13948,1.13515,1.13928,1.1365341009230439,NaN,NaN,NaN,NaN,NaN,NaN,1.1574407083350002,1.148972187028543,1.140503665722086,1.136595117426798,1.1326865691315102,1.1242180478250532,1.115749526518596,0,0,0,0,NaN,NaN,0,55.121505975279035,41.284286907516524,NaN,NaN,55.121505975279035,NaN
1548266400,1.13928,1.13938,1.13797,1.13812,1.1366992295036615,NaN,NaN,NaN,NaN,NaN,NaN,1.1574855871157503,1.149053377310886,1.1406211675060216,1.136729378365315,1.1328375892246083,1.124405379419744,1.1159731696148796,0,0,0,0,NaN,NaN,0,51.010316311155286,41.124527408350424,NaN,NaN,NaN,NaN
1548280800,1.13812,1.13918,1.13784,1.13871,1.1368757777886598,NaN,NaN,NaN,NaN,NaN,NaN,1.1575823145027577,1.1491881510901667,1.1407939876775754,1.1369197584102257,1.133045529142876,1.1246513657302848,1.1162572023176938,0,0,0,0,NaN,NaN,0,52.9331438546451,41.23126801747161,NaN,NaN,NaN,NaN
