time,open,high,low,close,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Qualified Strategy,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1738542600,1.22934,1.23032,1.22778,1.2279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
1738543500,1.22789,1.22912,1.22682,1.22769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
1738544400,1.2277,1.22882,1.22654,1.2283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
1738545300,1.2283,1.23029,1.22784,1.22992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
1738546200,1.22992,1.23072,1.22946,1.23023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,43.56636271529839,NaN,NaN,NaN,43.56636271529839,NaN
1738547100,1.23024,1.23024,1.22868,1.22882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,37.75751435325894,NaN,NaN,NaN,NaN,NaN
1738548000,1.22882,1.22884,1.22715,1.22776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,34.07881223592058,NaN,NaN,NaN,NaN,NaN
1738548900,1.22775,1.22822,1.22748,1.22756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,33.4172499383623,NaN,NaN,NaN,NaN,NaN
1738549800,1.22755,1.22758,1.22618,1.22656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,30.254723445941934,NaN,NaN,NaN,NaN,NaN
1738550700,1.22656,1.22691,1.22599,1.22621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,29.212675903731025,NaN,NaN,NaN,NaN,NaN
1738551600,1.22618,1.22636,1.22529,1.2253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,26.643231226322854,NaN,26.643231226322854,NaN,NaN,NaN
1738552500,1.2253,1.22594,1.2251,1.2259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,30.95536672910447,NaN,NaN,NaN,NaN,NaN
1738553400,1.22591,1.22594,1.22496,1.22564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,30.12886871904803,NaN,NaN,NaN,NaN,NaN
1738554300,1.22564,1.22652,1.2255,1.22632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,35.01577542307581,NaN,NaN,NaN,NaN,NaN
1738555200,1.22636,1.22839,1.22632,1.22733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,41.554384243690706,NaN,NaN,NaN,NaN,NaN
1738556100,1.22734,1.22734,1.22518,1.22572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,35.43390274623626,NaN,NaN,NaN,NaN,NaN
1738557000,1.22572,1.22598,1.2251,1.22513,1.2269032410763006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2268224811566653,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,33.48737472909396,NaN,NaN,NaN,NaN,NaN
1738557900,1.22512,1.22596,1.22494,1.22584,1.2267131519235641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.226661751959637,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,37.90785402184361,NaN,NaN,NaN,NaN,NaN
1738558800,1.22586,1.22673,1.2256,1.22655,1.2266081286977308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2265861088080388,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,42.055147918059546,NaN,NaN,NaN,NaN,NaN
1738559700,1.22656,1.2271,1.22641,1.22707,1.226573991899539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2265766125519377,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,44.95499905772421,NaN,NaN,NaN,NaN,NaN
1738560600,1.22706,1.22758,1.22702,1.22722,1.226594685932636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2265972722944083,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,45.797657356123864,NaN,NaN,NaN,NaN,NaN
1738561500,1.22722,1.22794,1.22714,1.22774,1.2266583866865846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.226677387629601,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,48.72795047055071,NaN,NaN,NaN,NaN,NaN
1738562400,1.22776,1.22902,1.22768,1.2289,1.2268175035830888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2268730910270194,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,54.62156647386206,NaN,NaN,NaN,NaN,NaN
1738563300,1.2289,1.22914,1.22841,1.2288,1.2270043463752922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2270622039142816,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,54.04482396967912,NaN,NaN,NaN,NaN,NaN
1738564200,1.22877,1.22944,1.22876,1.22916,1.2272215712899301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2272832003857659,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,55.852062235489534,NaN,NaN,NaN,NaN,NaN
1738565100,1.22916,1.22946,1.22842,1.22884,1.2274140267977092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2274675680067098,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,53.82576410262142,NaN,NaN,NaN,NaN,NaN
1738566000,1.22886,1.22963,1.22847,1.22934,1.227621791282091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2276894011231865,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,56.48241002934987,NaN,NaN,NaN,NaN,NaN
1738566900,1.22934,1.22944,1.22851,1.22914,1.2278071697405162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2278822700957965,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,55.11638284595279,NaN,NaN,NaN,NaN,NaN
1738567800,1.22914,1.22935,1.22764,1.22862,1.227934404863714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2280127680597195,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,51.620730003757096,NaN,NaN,NaN,NaN,NaN
1738568700,1.22863,1.23004,1.2282,1.2284,1.2280775193714757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2281062704629397,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,50.17094407117326,NaN,50.17094407117326,NaN,NaN,NaN
1738569600,1.22841,1.22929,1.2273,1.22904,1.2281725295971158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2282404448216517,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,54.20071546558606,NaN,NaN,NaN,NaN,NaN
1738570500,1.22902,1.23206,1.2289,1.23197,1.2284736270682703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2286267121327992,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,67.25633249332338,NaN,NaN,NaN,67.25633249332338,NaN
1738571400,1.23198,1.23232,1.23082,1.23156,1.2288143051397304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2289611141603676,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,64.48616408497915,NaN,NaN,NaN,NaN,NaN
1738572300,1.23158,1.23169,1.23056,1.23062,1.2290829588279066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2291915129752302,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,58.53356483256663,NaN,NaN,NaN,NaN,NaN
1738573200,1.2306,1.23164,1.23028,1.23119,1.2293387483429135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2294528018373287,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,60.8910447476429,NaN,NaN,NaN,NaN,NaN
1738574100,1.23117,1.23163,1.23077,1.23128,1.2295916798603115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2297015632993653,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,61.26550142192566,NaN,NaN,NaN,NaN,NaN
1738575000,1.2313,1.2321,1.23018,1.2302,1.2297863108801332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2298295036717795,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,54.51954524717909,NaN,NaN,NaN,NaN,NaN
1738575900,1.23019,1.23024,1.22888,1.22928,1.229835429691143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2298525227296022,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,49.51763209147462,NaN,49.51763209147462,NaN,NaN,NaN
1738576800,1.22928,1.23095,1.22922,1.23084,1.2299430491956433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.229997199357444,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,56.761578199635224,NaN,NaN,NaN,NaN,NaN
1738577700,1.23086,1.23132,1.22994,1.23062,1.230058937860724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2301048880593881,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,55.55095282781719,NaN,NaN,NaN,NaN,NaN
1738578600,1.23061,1.2311,1.23052,1.2307,1.2301709352352777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2302032611092548,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,55.91913050318451,NaN,NaN,NaN,NaN,NaN
1738579500,1.23068,1.23154,1.23068,1.23124,1.230301326213411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2303357430829271,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,58.42259171032058,NaN,NaN,NaN,NaN,NaN
1738580400,1.23123,1.23209,1.23102,1.2316,1.2304581054645003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2304906281494217,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,60.05145668862517,NaN,NaN,NaN,NaN,NaN
1738581300,1.2316,1.23162,1.23037,1.23038,1.230531654748154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2305226009557129,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,52.53946148663081,NaN,52.53946148663081,NaN,NaN,NaN
1738582200,1.23036,1.23158,1.23015,1.23154,1.2306200950194022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.230648019973947,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,57.92840437128483,NaN,NaN,NaN,NaN,NaN
1738583100,1.23152,1.23214,1.23112,1.23194,1.2307553539207214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2307989262619776,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,59.630601610663916,NaN,NaN,NaN,NaN,NaN
1738584000,1.23196,1.23226,1.2317,1.23218,1.2309082285326178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2309610925756946,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,60.659094246762926,NaN,NaN,NaN,NaN,NaN
1738584900,1.23216,1.23468,1.23203,1.23442,1.2312019256288305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2313169180416366,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,68.67953993067871,NaN,NaN,NaN,NaN,NaN
1738585800,1.23441,1.23504,1.23377,1.23418,1.2315399159652214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2316376092246077,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,67.10108709234646,NaN,NaN,NaN,NaN,NaN
1738586700,1.23416,1.23467,1.23362,1.23446,1.2318546571085687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2319664934718217,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,68.02441136841776,NaN,NaN,NaN,NaN,NaN
1738587600,1.23448,1.23732,1.23442,1.23652,1.2323188862245504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2324646907978227,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,73.84121220150801,NaN,NaN,NaN,73.84121220150801,NaN
1738588500,1.23652,1.2375,1.23579,1.23588,1.232788887990641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2328812537053866,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,69.60476264506288,NaN,NaN,NaN,NaN,NaN
1738589400,1.23589,1.23628,1.23521,1.23544,1.2331650247455401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2332309866576303,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,66.76858906668772,NaN,NaN,NaN,NaN,NaN
1738590300,1.23543,1.23669,1.23532,1.23649,1.2335590256940532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2336459895607939,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,69.91860748088357,51.2951303356092,NaN,NaN,NaN,NaN
1738591200,1.2365,1.2365,1.2348,1.2361,1.2338880052725254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.233993922579777,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,67.36440806640229,51.771091242631286,NaN,NaN,NaN,NaN
1738592100,1.23611,1.23697,1.23562,1.2357,1.2342115616821894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.234272697549419,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,64.75168619488176,52.31097467946374,NaN,NaN,NaN,NaN
1738593000,1.2357,1.23622,1.23487,1.23518,1.2344398317587528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2344709080668725,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,61.416822685754894,52.85773488846043,NaN,NaN,NaN,NaN
1738593900,1.23517,1.23566,1.2345,1.23539,1.234614203641817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2346555902384848,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,62.26211167276436,53.43463212314847,NaN,NaN,NaN,NaN
1738594800,1.23534,1.23534,1.23376,1.23383,1.234675722823374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.234665205386203,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,52.97704659194413,53.88907858606851,52.97704659194413,NaN,NaN,NaN
1738595700,1.23384,1.2404,1.23358,1.23949,1.2350309352204278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2351668598296404,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,70.28922207119578,54.7106095094178,NaN,NaN,NaN,NaN
1738596600,1.2395,1.24354,1.23928,1.2421,1.235711031820802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2358840068223589,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,74.88164338902345,55.675377752671814,NaN,NaN,74.88164338902345,NaN
1738597500,1.24206,1.24212,1.24058,1.24122,1.2363334206261407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2364916299143491,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,70.90227002146044,56.47431581851893,NaN,NaN,NaN,NaN
1738598400,1.24122,1.24365,1.23898,1.24272,1.2369665438142756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.237202017055559,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,73.488498649841,57.34150841713479,NaN,NaN,NaN,NaN
1738599300,1.24271,1.2432,1.24136,1.24178,1.237593008525083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2377889109824072,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,69.32987607048067,58.02779043008289,NaN,NaN,NaN,NaN
1738600200,1.24178,1.24272,1.24128,1.24184,1.238164092430892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2383383200403602,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,69.4487174431085,58.585677094071244,NaN,NaN,NaN,NaN
1738601100,1.24183,1.24206,1.23833,1.23861,1.238480474030886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.238544167431666,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,56.70947242125338,59.01118848757159,56.70947242125338,NaN,NaN,NaN
1738602000,1.23862,1.24034,1.23839,1.23961,1.2387304846001312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2387955678455917,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,59.204492051990954,59.525530834029524,NaN,NaN,NaN,NaN
1738602900,1.23958,1.2406,1.23918,1.2402,1.2389867464991304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.239058173324996,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,60.645646625785325,59.98028668610836,NaN,NaN,NaN,NaN
1738603800,1.24018,1.24062,1.23968,1.24007,1.239214220806305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2392690477638664,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,60.14150963032712,60.34201392035371,NaN,NaN,NaN,NaN
1738604700,1.24008,1.24139,1.2382,1.23941,1.2393629147199077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2393838028088793,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,57.52690967826205,60.59345213276447,NaN,NaN,NaN,NaN
1738605600,1.2394,1.2403,1.23818,1.23989,1.239461031903451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.23951290808227,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,58.925483418490195,60.856008654011795,NaN,NaN,NaN,NaN
1738606500,1.2399,1.2402,1.23901,1.23914,1.2395303447371024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2395456381320535,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,55.83192163808511,60.99808807736248,NaN,NaN,NaN,NaN
1738607400,1.23914,1.23956,1.23834,1.23874,1.2395240771422282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.239519991754763,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,54.19766730381778,60.9896100939616,54.19766730381778,NaN,NaN,NaN
1738608300,1.23876,1.23952,1.23849,1.23922,1.2395177579763632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.239521752968925,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,55.867087222484244,61.026055359017704,NaN,NaN,NaN,NaN
1738609200,1.23922,1.24066,1.23918,1.24062,1.2395948536505408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2396370554271023,NaN,NaN,NaN,0,0,0,0,NaN,NaN,0,60.40063032099274,61.117026720727765,NaN,NaN,60.40063032099274,NaN
1738610100,1.24062,1.24092,1.24024,1.24028,1.2396920287097042,NaN,NaN,NaN,NaN,NaN,NaN,1.252441371083329,1.2472707202792095,1.24210006947509,1.239713615257804,1.237327161040518,1.2321565102363987,1.2269858594322791,0,0,0,0,NaN,NaN,0,58.82033513824017,61.21691814144014,NaN,NaN,NaN,NaN
1738611000,1.24027,1.24052,1.23982,1.24014,1.2397529623870107,NaN,NaN,NaN,NaN,NaN,NaN,1.2525081255603192,1.2473333320375817,1.2421585385148441,1.2397701722735806,1.237381806032317,1.2322070125095794,1.227032218986842,0,0,0,0,NaN,NaN,0,58.1457319500842,61.25018457985483,NaN,NaN,NaN,NaN
1738611900,1.24012,1.24026,1.23928,1.23945,1.2397602080850632,NaN,NaN,NaN,NaN,NaN,NaN,1.2524900873446276,1.2473166787352472,1.2421432701258666,1.2397555430753833,1.2373678160249,1.2321944074155193,1.227020998806139,0,0,0,0,NaN,NaN,0,54.80931001364348,61.24404312320864,NaN,NaN,NaN,NaN
1738612800,1.23946,1.2402,1.23928,1.24008,1.239779995853881,NaN,NaN,NaN,NaN,NaN,NaN,1.2525138154280107,1.2473469004132718,1.2421799853985327,1.23979525539173,1.2374105253849272,1.2322436103701881,1.2270766953554493,0,0,0,0,NaN,NaN,0,57.222832200268115,61.356085167138865,NaN,NaN,NaN,NaN
1738613700,1.24008,1.24094,1.24007,1.24044,1.239854835613018,NaN,NaN,NaN,NaN,NaN,NaN,1.2525561810804013,1.2474004559409861,1.2422447308015712,1.2398651653526105,1.2374855999036498,1.2323298747642348,1.2271741496248196,0,0,0,0,NaN,NaN,0,58.58401651700672,61.524346616055524,NaN,NaN,NaN,NaN
1738614600,1.24045,1.2408,1.24021,1.24034,1.2399226516076152,NaN,NaN,NaN,NaN,NaN,NaN,1.2525713191965517,1.2474322850909096,1.2422932509852675,1.2399213890903558,1.237549527195444,1.2324104930898019,1.2272714589841598,0,0,0,0,NaN,NaN,0,58.03161892308967,61.60096468520561,NaN,NaN,NaN,NaN
1738615500,1.24035,1.24065,1.23994,1.24026,1.2399721839763957,NaN,NaN,NaN,NaN,NaN,NaN,1.2525657675374462,1.2474477404323108,1.2423297133271753,1.239967546970959,1.2376053806147427,1.2324873535096073,1.2273693264044718,0,0,0,0,NaN,NaN,0,57.56399338638268,61.40711790306679,NaN,NaN,NaN,NaN
1738616400,1.24025,1.2403,1.23972,1.23989,1.2399888516969888,NaN,NaN,NaN,NaN,NaN,NaN,1.2525126783992975,1.2474200012401484,1.2423273240809993,1.2399768576998536,1.2376263913187078,1.2325337141595587,1.2274410370004096,0,0,0,0,NaN,NaN,0,55.34277684013882,61.22425015816999,NaN,NaN,NaN,NaN
1738617300,1.2399,1.24171,1.23982,1.24134,1.240092559618126,NaN,NaN,NaN,NaN,NaN,NaN,1.252595486096607,1.2475254635017605,1.2424554409069137,1.240115430478523,1.237775420050132,1.2327053974552853,1.2276353748604387,0,0,0,0,NaN,NaN,0,61.59678607766453,61.285514583071944,NaN,NaN,NaN,NaN
1738618200,1.24134,1.24522,1.24116,1.24438,1.2404320721417597,NaN,NaN,NaN,NaN,NaN,NaN,1.252984900352578,1.2479237260137808,1.2428625516749834,1.240526625057077,1.2381906984391706,1.2331295241003732,1.228068349761576,0,0,0,0,NaN,NaN,0,70.82258332452878,61.484145354609666,NaN,NaN,NaN,NaN
1738619100,1.24438,1.24557,1.24431,1.24501,1.2408910391397374,NaN,NaN,NaN,NaN,NaN,NaN,1.2534256467331086,1.2483733854901051,1.2433211242471018,1.2409893113657158,1.2386574984843297,1.2336052372413264,1.228552975998323,0,0,0,0,NaN,NaN,0,72.30733146867811,61.70498195554471,NaN,NaN,72.30733146867811,NaN
1738620000,1.24391,1.24442,1.24384,1.24386,1.2412487068538844,NaN,NaN,NaN,NaN,NaN,NaN,1.2537310988844355,1.248691476876338,1.2436518548682403,1.2413258754798875,1.2389998960915347,1.233960274083437,1.2289206520753395,0,0,0,0,NaN,NaN,0,65.73190195438133,61.929229089688754,NaN,NaN,NaN,NaN
